time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.077,0.095,0.09004761904761904,0.091,0.0036052368058567034,0.033,0.037,0.03580000000000001,0.036000000000000004,0.0008717797887081344,0.41100000000000003,0.447,0.44234999999999997,0.446,0.010513205981050681,0.039,0.043000000000000003,0.04125000000000001,0.041,0.0009420721840708396,0.21,0.226,0.22349999999999998,0.225,0.004533210782657259,0.036000000000000004,0.039,0.03820000000000001,0.038,0.0008717797887081338,2.0420000000000003,2.203,2.1843499999999993,2.201,0.04762486220452499,0.181,0.187,0.18639999999999995,0.187,0.0018000000000000017,1.743,1.8980000000000001,1.8829500000000003,1.8960000000000001,0.04035030978815406,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,32,16,4096,36864,256128,False,1632,1
0.082,0.091,0.08933333333333333,0.09,0.0018082702424807157,0.035,0.036000000000000004,0.03505000000000001,0.035,0.00021794494717703385,0.442,0.447,0.44320000000000004,0.442,0.0017776388834631193,0.04,0.042,0.04080000000000001,0.041,0.000509901951359279,0.222,0.225,0.22255000000000003,0.222,0.0009733961166965903,0.037,0.038,0.03760000000000001,0.038,0.0004898979485566361,2.0380000000000003,2.06,2.04385,2.0395000000000003,0.007779942159167975,0.184,0.185,0.18425000000000002,0.184,0.0004330127018922197,1.8780000000000001,1.9000000000000001,1.8829999999999998,1.8785,0.00813019064967115,0.023,0.024,0.023750000000000004,0.024,0.0004330127018922198,32,16,4096,36864,256128,False,1616,1
0.082,0.092,0.08985714285714286,0.09,0.0019342948582466565,0.034,0.035,0.03480000000000001,0.035,0.0004000000000000003,0.445,0.447,0.44604999999999995,0.446,0.00038405728739343076,0.04,0.041,0.040650000000000006,0.041,0.0004769696007084733,0.223,0.224,0.22365000000000004,0.224,0.00047696960070847325,0.037,0.038,0.03715,0.037,0.00035707142142714284,2.055,2.058,2.0563999999999996,2.056,0.000860232526704168,0.182,0.183,0.18259999999999996,0.183,0.0004898979485566361,1.895,1.8980000000000001,1.8962500000000007,1.8960000000000001,0.0008291561975888624,0.023,0.024,0.023100000000000002,0.023,0.00030000000000000024,32,16,4096,36864,256128,False,1600,1
0.081,0.089,0.0879047619047619,0.088,0.0017156079556811235,0.034,0.034,0.03400000000000001,0.034,6.938893903907228e-18,0.435,0.446,0.4403499999999999,0.44,0.003350746185553304,0.039,0.04,0.039700000000000006,0.04,0.0004582575694955844,0.218,0.224,0.221,0.221,0.0014491376746189452,0.035,0.037,0.03585000000000001,0.036000000000000004,0.0005722761571129789,2.012,2.054,2.03265,2.033,0.012783876563859623,0.179,0.181,0.1799,0.18,0.000538516480713451,1.852,1.895,1.8728000000000005,1.874,0.012456323695216024,0.023,0.023,0.023000000000000003,0.023,3.469446951953614e-18,32,16,4096,36864,256128,False,1584,1
0.077,0.089,0.08723809523809524,0.088,0.0024281045302822772,0.033,0.034,0.03325000000000001,0.033,0.0004330127018922198,0.441,0.442,0.44110000000000005,0.441,0.00030000000000000024,0.039,0.04,0.039400000000000004,0.039,0.000489897948556636,0.221,0.222,0.22115000000000004,0.221,0.0003570714214271428,0.035,0.036000000000000004,0.03575000000000001,0.036000000000000004,0.0004330127018922197,2.0340000000000003,2.036,2.0351999999999997,2.035,0.0005999999999999339,0.178,0.178,0.178,0.178,0.0,1.875,1.8760000000000001,1.8751000000000002,1.875,0.0003000000000000336,0.022,0.023,0.022500000000000003,0.0225,0.0005000000000000004,32,16,4096,36864,256128,False,1568,1
0.077,0.08700000000000001,0.08523809523809527,0.085,0.002021427169218204,0.032,0.033,0.03270000000000001,0.033,0.0004582575694955844,0.436,0.442,0.43705,0.437,0.0017168284713389413,0.038,0.04,0.03875000000000001,0.039,0.0005361902647381809,0.219,0.222,0.21945,0.219,0.0009205976319760995,0.034,0.035,0.03445000000000001,0.034,0.0004974937185533104,2.016,2.0380000000000003,2.018850000000001,2.0180000000000002,0.004563715591489078,0.17500000000000002,0.176,0.17509999999999998,0.17500000000000002,0.00029999999999999195,1.856,1.879,1.8577000000000001,1.857,0.004910193478876356,0.022,0.022,0.022000000000000002,0.022,3.469446951953614e-18,32,16,4096,36864,256128,False,1552,1
0.076,0.08700000000000001,0.08471428571428573,0.085,0.0020963200669576344,0.032,0.033,0.032100000000000004,0.032,0.00030000000000000024,0.44,0.446,0.4407,0.44,0.0016462077633154343,0.038,0.04,0.038950000000000005,0.039,0.0006689544080129832,0.222,0.225,0.22290000000000001,0.223,0.0008306623862918082,0.034,0.035,0.03440000000000001,0.034,0.000489897948556636,1.75,1.772,1.75285,1.7510000000000001,0.006239190652640775,0.176,0.177,0.17645,0.176,0.0004974937185533104,1.873,1.895,1.875,1.874,0.0046260134024881374,0.022,0.022,0.022000000000000002,0.022,3.469446951953614e-18,32,16,4096,36864,256128,False,1536,1
0.075,0.08600000000000001,0.08366666666666667,0.084,0.002123190172343616,0.031,0.032,0.03180000000000001,0.032,0.00040000000000000034,0.43,0.441,0.43574999999999997,0.435,0.002913331426391446,0.037,0.039,0.03805000000000001,0.038,0.0005894913061275804,0.218,0.223,0.2204,0.22,0.0013564659966250551,0.032,0.034,0.032900000000000006,0.033,0.0005385164807134509,1.712,1.7570000000000001,1.7334,1.732,0.012495599225327319,0.17200000000000001,0.17500000000000002,0.1736,0.17400000000000002,0.0006633249580710806,1.833,1.8780000000000001,1.85545,1.853,0.011914172233101261,0.021,0.022,0.02135,0.021,0.0004769696007084717,32,16,4096,36864,256128,False,1520,1
0.075,0.085,0.0832857142857143,0.084,0.002050385727772477,0.031,0.032,0.031450000000000006,0.031,0.0004974937185533104,0.44,0.446,0.4412,0.44,0.002293468988235945,0.037,0.039,0.03805000000000001,0.038,0.0005894913061275804,0.222,0.226,0.22325000000000003,0.223,0.0010897247358851695,0.032,0.034,0.032850000000000004,0.033,0.0004769696007084733,1.752,1.7750000000000001,1.75735,1.7530000000000001,0.008463303137664378,0.17200000000000001,0.17400000000000002,0.1731,0.17300000000000001,0.00043588989435406776,1.874,1.897,1.8783999999999998,1.875,0.007844743462982078,0.021,0.021,0.021000000000000005,0.021,3.469446951953614e-18,32,16,4096,36864,256128,False,1504,1
0.075,0.085,0.08238095238095239,0.083,0.001963383631246507,0.03,0.032,0.030650000000000004,0.031,0.0006538348415311017,0.43,0.44,0.4363,0.436,0.0038483762809787747,0.037,0.038,0.03730000000000001,0.037,0.0004582575694955844,0.20500000000000002,0.213,0.20915,0.2095,0.0020560885194951988,0.031,0.032,0.031900000000000005,0.032,0.0003000000000000003,1.712,1.752,1.7372,1.7375,0.015081777083619846,0.169,0.171,0.16999999999999998,0.17,0.0007071067811865482,1.832,1.875,1.8573500000000003,1.853,0.017088812129577663,0.021,0.021,0.021000000000000005,0.021,3.469446951953614e-18,32,16,4096,36864,256128,False,1488,1
0.067,0.084,0.08166666666666667,0.083,0.0035634832254989924,0.029,0.031,0.030700000000000005,0.031,0.0005567764362830022,0.40900000000000003,0.446,0.4431,0.445,0.00800562302385017,0.035,0.038,0.037250000000000005,0.037,0.0006982120021884464,0.201,0.218,0.21455000000000002,0.215,0.003293554311074888,0.03,0.033,0.032150000000000005,0.032,0.0006538348415311017,1.702,1.774,1.7657000000000003,1.7710000000000001,0.015928276742949964,0.169,0.17,0.16985,0.17,0.0003570714214271428,1.873,1.897,1.8931499999999999,1.895,0.006627782434570405,0.02,0.021,0.020550000000000006,0.021,0.0004974937185533105,32,16,4096,36864,256128,False,1472,1
0.07,0.083,0.08061904761904762,0.081,0.002535015553182126,0.03,0.031,0.030300000000000004,0.03,0.0004582575694955844,0.435,0.44,0.43945000000000006,0.44,0.0014991664350564964,0.036000000000000004,0.037,0.03650000000000001,0.036500000000000005,0.000499999999999997,0.20700000000000002,0.211,0.20955,0.21,0.0009733961166965828,0.031,0.032,0.03125000000000001,0.031,0.0004330127018922198,1.731,1.752,1.7481500000000003,1.7510000000000001,0.0069446022204299055,0.166,0.167,0.16665,0.167,0.00047696960070847325,1.853,1.875,1.8713000000000002,1.874,0.007177046746399278,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,32,16,4096,36864,256128,False,1456,1
0.07,0.082,0.07971428571428574,0.08,0.0022707845747745444,0.029,0.03,0.029500000000000005,0.0295,0.0004999999999999987,0.40800000000000003,0.41300000000000003,0.41065000000000007,0.41200000000000003,0.002197157254271985,0.039,0.041,0.03960000000000001,0.04,0.0005830951894845306,0.209,0.214,0.21165000000000003,0.212,0.0012359207094308287,0.03,0.032,0.030800000000000004,0.031,0.0005099019513592789,1.73,1.75,1.7414999999999998,1.75,0.009505261700763412,0.164,0.165,0.16465000000000002,0.165,0.00047696960070847325,1.852,1.874,1.8642500000000002,1.873,0.010093933821855557,0.019,0.02,0.019750000000000004,0.02,0.0004330127018922197,32,16,4096,36864,256128,False,1440,1
0.067,0.079,0.07790476190476191,0.079,0.00252425872013306,0.028,0.03,0.029100000000000004,0.029,0.00043588989435406673,0.403,0.40800000000000003,0.40465000000000007,0.404,0.001739971264130533,0.038,0.04,0.03905000000000001,0.039,0.0004974937185533105,0.203,0.21,0.2051,0.20500000000000002,0.0016093476939431054,0.029,0.03,0.029500000000000005,0.0295,0.0004999999999999987,1.711,1.731,1.7176000000000002,1.715,0.006319810123729994,0.161,0.163,0.1618,0.162,0.0005099019513592789,1.832,1.853,1.8372999999999997,1.835,0.006731270311018551,0.019,0.019,0.019000000000000003,0.019,3.469446951953614e-18,32,16,4096,36864,256128,False,1424,1
0.068,0.08,0.07838095238095238,0.079,0.0024196849554119046,0.029,0.03,0.029200000000000004,0.029,0.000399999999999999,0.43,0.436,0.4335,0.434,0.0018303005217723141,0.036000000000000004,0.037,0.03620000000000001,0.036000000000000004,0.0003999999999999976,0.20800000000000002,0.211,0.20975000000000002,0.21,0.0008291561975888419,0.029,0.03,0.029800000000000004,0.03,0.000399999999999999,1.7850000000000001,1.805,1.8006999999999997,1.8045,0.007861933604400316,0.161,0.162,0.16145,0.161,0.0004974937185533104,1.696,1.715,1.71035,1.714,0.007478469094674421,0.019,0.02,0.019500000000000003,0.0195,0.0005000000000000004,32,16,4096,36864,256128,False,1408,1
0.067,0.078,0.07595238095238095,0.077,0.002235560875105809,0.028,0.029,0.028300000000000002,0.028,0.0004582575694955844,0.41600000000000004,0.43,0.42385,0.425,0.00543392123608724,0.034,0.036000000000000004,0.03550000000000001,0.036000000000000004,0.0005916079783099621,0.201,0.20800000000000002,0.20495000000000005,0.20600000000000002,0.0027472713735632328,0.028,0.029,0.028500000000000004,0.0285,0.0005000000000000004,1.728,1.7890000000000001,1.7602,1.759,0.022046768470685246,0.156,0.159,0.15779999999999997,0.158,0.000979795897113272,1.6420000000000001,1.699,1.6727500000000002,1.68,0.021215265730129322,0.019,0.019,0.019000000000000003,0.019,3.469446951953614e-18,32,16,4096,36864,256128,False,1392,1
0.067,0.078,0.07590476190476189,0.076,0.002158146513071363,0.028,0.028,0.028000000000000004,0.028,3.469446951953614e-18,0.428,0.435,0.4304,0.429,0.0024166091947189165,0.035,0.036000000000000004,0.03545000000000001,0.035,0.0004974937185533104,0.20700000000000002,0.21,0.20820000000000002,0.20800000000000002,0.0011224972160321723,0.028,0.029,0.028350000000000004,0.028,0.00047696960070847314,1.641,1.663,1.6470500000000001,1.6420000000000001,0.008913332710047364,0.157,0.158,0.15725000000000003,0.157,0.0004330127018922197,1.694,1.716,1.69985,1.695,0.009117428365498694,0.019,0.019,0.019000000000000003,0.019,3.469446951953614e-18,32,16,4096,36864,256128,False,1376,1
0.063,0.077,0.0741904761904762,0.074,0.0027363348378206935,0.027,0.028,0.0273,0.027,0.00045825756949558437,0.41400000000000003,0.43,0.42169999999999996,0.419,0.005831809324729318,0.033,0.035,0.03430000000000001,0.034,0.0005567764362830027,0.2,0.20800000000000002,0.20365000000000003,0.202,0.002797766966707559,0.027,0.028,0.027250000000000003,0.027,0.00043301270189221973,1.588,1.6460000000000001,1.6139499999999998,1.604,0.022267633462045335,0.153,0.155,0.15414999999999995,0.1545,0.0009096702699330135,1.6380000000000001,1.698,1.6668500000000002,1.6575000000000002,0.0234163938299645,0.018000000000000002,0.019,0.018100000000000005,0.018000000000000002,0.0002999999999999992,32,16,4096,36864,256128,False,1360,1
0.058,0.075,0.07276190476190478,0.074,0.0035443417268435015,0.025,0.028,0.027350000000000006,0.0275,0.0007921489758877429,0.4,0.434,0.42665,0.428,0.009328853091350505,0.033,0.035,0.03420000000000001,0.034,0.0006000000000000005,0.194,0.21,0.2063,0.20700000000000002,0.004160528812542942,0.026000000000000002,0.028,0.02755000000000001,0.028,0.0006689544080129825,1.548,1.6600000000000001,1.636,1.641,0.03148809298766758,0.149,0.155,0.15319999999999998,0.1535,0.0013638181696985867,1.579,1.714,1.6869500000000002,1.694,0.036893732530065323,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,32,16,4096,36864,256128,False,1344,1
0.061,0.075,0.0722857142857143,0.073,0.0026572964625340384,0.026000000000000002,0.028,0.02695000000000001,0.027,0.0003840572873934299,0.419,0.424,0.4226,0.424,0.0019339079605813732,0.033,0.034,0.03380000000000001,0.034,0.00040000000000000034,0.202,0.20500000000000002,0.20410000000000003,0.20400000000000001,0.0009433981132056613,0.026000000000000002,0.027,0.026750000000000006,0.027,0.00043301270189221816,1.605,1.627,1.6191000000000002,1.623,0.007475961476626268,0.15,0.151,0.15074999999999997,0.151,0.0004330127018922196,1.6560000000000001,1.678,1.67025,1.675,0.00809243473869265,0.017,0.018000000000000002,0.017900000000000006,0.018000000000000002,0.0003000000000000003,32,16,4096,36864,256128,False,1328,1
0.06,0.074,0.07138095238095239,0.07200000000000001,0.0026987861552961443,0.026000000000000002,0.027,0.026500000000000006,0.026500000000000003,0.0004999999999999987,0.422,0.433,0.42515000000000003,0.423,0.0037719358425084624,0.033,0.034,0.03345000000000001,0.033,0.0004974937185533104,0.20400000000000001,0.21,0.20554999999999998,0.20500000000000002,0.0018296174463531918,0.026000000000000002,0.027,0.026600000000000006,0.027,0.0004898979485566343,1.622,1.661,1.6315000000000002,1.622,0.015117870220371624,0.149,0.151,0.14949999999999997,0.149,0.0007416198487095669,1.674,1.715,1.6849,1.675,0.01574452285717165,0.017,0.018000000000000002,0.017900000000000006,0.018000000000000002,0.0003000000000000003,32,16,4096,36864,256128,False,1312,1
0.06,0.07200000000000001,0.07076190476190478,0.07100000000000001,0.002467015970854977,0.025,0.026000000000000002,0.025950000000000008,0.026000000000000002,0.00021794494717703385,0.422,0.423,0.42214999999999997,0.422,0.0003570714214271428,0.032,0.034,0.03295000000000001,0.033,0.0005894913061275802,0.20400000000000001,0.20500000000000002,0.20435000000000003,0.20400000000000001,0.00047696960070847325,0.025,0.026000000000000002,0.025700000000000008,0.026000000000000002,0.0004582575694955844,1.621,1.6260000000000001,1.6217,1.621,0.0011445523142259919,0.147,0.148,0.14704999999999996,0.147,0.00021794494717703388,1.673,1.678,1.67425,1.674,0.001134680571791024,0.017,0.018000000000000002,0.017250000000000005,0.017,0.00043301270189221973,32,16,4096,36864,256128,False,1296,1
0.059000000000000004,0.074,0.07233333333333333,0.073,0.00306024171677326,0.026000000000000002,0.026000000000000002,0.026000000000000006,0.026000000000000002,3.469446951953614e-18,0.335,0.34,0.33670000000000005,0.336,0.0019519221295943151,0.032,0.033,0.03255000000000001,0.033,0.0004974937185533104,0.17500000000000002,0.178,0.17615000000000003,0.176,0.0009630680142129037,0.025,0.026000000000000002,0.025850000000000005,0.026000000000000002,0.0003570714214271428,1.561,1.581,1.56525,1.561,0.007455702515524614,0.147,0.148,0.14719999999999994,0.147,0.0004000000000000004,1.442,1.459,1.4457,1.442,0.006671581521648412,0.015,0.016,0.015950000000000002,0.016,0.00021794494717703385,32,16,4096,36864,256128,False,1280,1
0.054,0.074,0.06985714285714287,0.07200000000000001,0.004356557337707687,0.023,0.026000000000000002,0.025100000000000004,0.026000000000000002,0.001135781669160056,0.307,0.34,0.3281500000000001,0.3355,0.014150176677342242,0.029,0.033,0.031200000000000006,0.031,0.0009797958971132718,0.163,0.178,0.1725,0.1765,0.006232976816898963,0.023,0.026000000000000002,0.024950000000000007,0.025,0.001160818676624391,1.449,1.58,1.5352000000000001,1.578,0.05685472715614773,0.14,0.146,0.14394999999999997,0.146,0.0025782746168707374,1.351,1.493,1.45025,1.492,0.058455004062954244,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,32,16,4096,36864,256128,False,1264,1
0.053,0.074,0.0703809523809524,0.07200000000000001,0.0042255029621864814,0.023,0.026000000000000002,0.025350000000000004,0.026000000000000002,0.0009096702699330135,0.31,0.339,0.3338000000000001,0.335,0.008370185183136638,0.029,0.032,0.030950000000000005,0.031,0.0008046738469715539,0.163,0.177,0.17420000000000002,0.17500000000000002,0.0037894590642992792,0.023,0.026000000000000002,0.025200000000000007,0.025,0.0008717797887081355,1.459,1.578,1.5567,1.5685,0.03467722595594982,0.138,0.14400000000000002,0.14295000000000005,0.14350000000000002,0.0016271140095272996,1.362,1.492,1.47105,1.483,0.032647319951260925,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,32,16,4096,36864,256128,False,1248,1
0.057,0.073,0.06990476190476191,0.07,0.0030064179271742093,0.025,0.026000000000000002,0.025800000000000007,0.026000000000000002,0.0004000000000000003,0.335,0.336,0.33565,0.336,0.00047696960070847325,0.03,0.031,0.030350000000000005,0.03,0.00047696960070847325,0.17400000000000002,0.176,0.17479999999999998,0.17500000000000002,0.0005099019513592756,0.025,0.025,0.025000000000000005,0.025,3.469446951953614e-18,1.56,1.564,1.56195,1.561,0.0015321553446044954,0.14100000000000001,0.14200000000000002,0.1413,0.14100000000000001,0.0004582575694955844,1.474,1.478,1.4757000000000002,1.475,0.0010535653752852686,0.014,0.015,0.014600000000000002,0.015,0.0004898979485566352,32,16,4096,36864,256128,False,1232,1
0.055,0.07100000000000001,0.06904761904761905,0.07,0.0032141975296545167,0.025,0.025,0.025000000000000005,0.025,3.469446951953614e-18,0.336,0.336,0.3360000000000001,0.336,5.551115123125783e-17,0.03,0.031,0.030600000000000006,0.031,0.000489897948556636,0.193,0.196,0.19449999999999998,0.1945,0.0008062257748298557,0.025,0.025,0.025000000000000005,0.025,3.469446951953614e-18,1.562,1.563,1.5620500000000004,1.562,0.0002179449471770097,0.139,0.14,0.13970000000000002,0.14,0.0004582575694955844,1.475,1.476,1.4756000000000005,1.476,0.0004898979485565817,0.014,0.015,0.014550000000000002,0.015,0.0004974937185533095,32,16,4096,36864,256128,False,1216,1
0.055,0.07,0.06833333333333333,0.069,0.0030757629070390763,0.024,0.025,0.024950000000000007,0.025,0.00021794494717703385,0.332,0.337,0.33525000000000005,0.335,0.0009420721840708395,0.029,0.032,0.030100000000000005,0.03,0.0005385164807134507,0.19,0.194,0.192,0.192,0.0009486832980505148,0.024,0.025,0.024800000000000006,0.025,0.00040000000000000034,1.543,1.563,1.5593999999999997,1.56,0.0038781438859330805,0.137,0.138,0.13785,0.138,0.0003570714214271428,1.458,1.477,1.4733500000000002,1.4745,0.004441565039487787,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,32,16,4096,36864,256128,False,1200,1
0.054,0.068,0.06666666666666668,0.067,0.002884000748519377,0.024,0.025,0.024550000000000006,0.025,0.0004974937185533105,0.331,0.336,0.33335,0.3335,0.00179652442232217,0.029,0.03,0.029600000000000005,0.03,0.0004898979485566344,0.169,0.17400000000000002,0.17165000000000002,0.1715,0.0013518505834595785,0.023,0.025,0.024000000000000004,0.024,0.0003162277660168382,1.541,1.561,1.5500500000000001,1.5445,0.008581812162940874,0.135,0.136,0.13545000000000001,0.135,0.0004974937185533104,1.456,1.476,1.4654,1.4615,0.008070935509592442,0.013000000000000001,0.014,0.013700000000000004,0.014,0.00045825756949558356,32,16,4096,36864,256128,False,1184,1
0.053,0.068,0.06566666666666668,0.066,0.002933116875130381,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0.328,0.332,0.33099999999999996,0.332,0.0017320508075688787,0.028,0.029,0.028850000000000004,0.029,0.00035707142142714284,0.165,0.17,0.16745000000000002,0.1675,0.0013219304066402295,0.023,0.024,0.023400000000000004,0.023,0.000489897948556636,1.524,1.542,1.5368000000000002,1.542,0.007966178506661764,0.132,0.134,0.1333,0.133,0.0005567764362830027,1.441,1.458,1.4534999999999996,1.457,0.007116881339463218,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,32,16,4096,36864,256128,False,1168,1
0.052000000000000005,0.066,0.06380952380952382,0.064,0.0027013056387967306,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0.335,0.335,0.335,0.335,0.0,0.029,0.03,0.029100000000000004,0.029,0.0002999999999999992,0.171,0.17300000000000001,0.1714,0.171,0.0005830951894845306,0.023,0.024,0.023700000000000006,0.024,0.00045825756949558437,1.317,1.318,1.3175500000000002,1.318,0.0004974937185533657,0.132,0.133,0.1328,0.133,0.0004000000000000003,1.468,1.469,1.4686500000000002,1.469,0.0004769696007085262,0.014,0.015,0.014550000000000002,0.015,0.0004974937185533095,32,16,4096,36864,256128,False,1152,1
0.051000000000000004,0.065,0.0626190476190476,0.063,0.0027163734660860302,0.023,0.024,0.023050000000000005,0.023,0.00021794494717703388,0.327,0.327,0.327,0.327,0.0,0.028,0.029,0.028200000000000003,0.028,0.00040000000000000034,0.165,0.166,0.1655,0.1655,0.0005000000000000004,0.022,0.023,0.022950000000000005,0.023,0.00021794494717703385,1.3760000000000001,1.3800000000000001,1.3771499999999999,1.377,0.001194780314534833,0.13,0.13,0.12999999999999998,0.13,2.7755575615628914e-17,1.435,1.436,1.4357,1.436,0.0004582575694955336,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,32,16,4096,36864,256128,False,1136,1
0.05,0.063,0.06185714285714287,0.063,0.002730527845110752,0.023,0.024,0.023250000000000003,0.023,0.00043301270189221973,0.331,0.335,0.33320000000000005,0.335,0.0019899748742132416,0.028,0.029,0.0284,0.028,0.0004898979485566361,0.167,0.171,0.16935000000000003,0.17,0.0011521718621802922,0.023,0.024,0.023150000000000004,0.023,0.00035707142142714284,1.3900000000000001,1.4060000000000001,1.3983999999999999,1.4020000000000001,0.006995712972957092,0.128,0.129,0.1288,0.129,0.0004000000000000003,1.452,1.47,1.4616,1.468,0.008604649905719597,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,32,16,4096,36864,256128,False,1120,1
0.048,0.061,0.05928571428571429,0.06,0.0025846222371641732,0.022,0.023,0.022300000000000004,0.022,0.0004582575694955844,0.324,0.332,0.32455,0.324,0.0018296174463532005,0.027,0.028,0.027600000000000003,0.028,0.0004898979485566361,0.163,0.168,0.16420000000000004,0.164,0.000979795897113272,0.022,0.023,0.022250000000000002,0.022,0.00043301270189221973,1.364,1.3920000000000001,1.3671000000000002,1.365,0.006410148204214961,0.125,0.126,0.12519999999999998,0.125,0.00040000000000000034,1.421,1.455,1.4257000000000002,1.422,0.009701030873056751,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,32,16,4096,36864,256128,False,1104,1
0.049,0.062,0.05980952380952381,0.06,0.002480765005263067,0.022,0.023,0.022800000000000004,0.023,0.00040000000000000034,0.331,0.331,0.33100000000000007,0.331,5.551115123125783e-17,0.027,0.028,0.027700000000000002,0.028,0.0004582575694955844,0.17300000000000001,0.17400000000000002,0.17395,0.17400000000000002,0.00021794494717703385,0.022,0.023,0.022150000000000003,0.022,0.00035707142142714284,1.301,1.304,1.3020999999999998,1.302,0.0011357816691600743,0.124,0.125,0.12445000000000002,0.124,0.0004974937185533104,1.45,1.452,1.4513500000000001,1.451,0.0006538348415310748,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,32,16,4096,36864,256128,False,1088,1
0.048,0.06,0.058333333333333334,0.059000000000000004,0.0023970881806958514,0.021,0.022,0.021550000000000003,0.022,0.0004974937185533087,0.327,0.328,0.3277000000000001,0.328,0.0004582575694955844,0.027,0.029,0.02765,0.028,0.0005722761571129803,0.17200000000000001,0.17300000000000001,0.17295000000000002,0.17300000000000001,0.00021794494717703385,0.021,0.021,0.021000000000000005,0.021,3.469446951953614e-18,1.29,1.291,1.29055,1.291,0.0004974937185532551,0.122,0.123,0.1222,0.122,0.0004000000000000003,1.436,1.438,1.4371,1.437,0.0006244997998398297,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,32,16,4096,36864,256128,False,1072,1
0.046,0.06,0.05795238095238096,0.058,0.002733847637029967,0.021,0.022,0.02125,0.021,0.00043301270189221826,0.329,0.332,0.3307000000000001,0.33,0.0009539392014169466,0.027,0.028,0.02755,0.028,0.0004974937185533104,0.17300000000000001,0.17400000000000002,0.17370000000000002,0.17400000000000002,0.00045825756949558437,0.021,0.021,0.021000000000000005,0.021,3.469446951953614e-18,1.3,1.308,1.30285,1.3,0.0037050641020095697,0.121,0.121,0.121,0.121,0.0,1.449,1.455,1.4509500000000002,1.45,0.0022017038856303826,0.013000000000000001,0.014,0.013050000000000003,0.013000000000000001,0.00021794494717703353,32,16,4096,36864,256128,False,1056,1
0.046,0.058,0.0561904761904762,0.057,0.002362787853343863,0.021,0.021,0.021000000000000005,0.021,3.469446951953614e-18,0.326,0.327,0.32644999999999996,0.326,0.0004974937185533104,0.027,0.028,0.027200000000000002,0.027,0.00040000000000000034,0.171,0.17200000000000001,0.17195000000000002,0.17200000000000001,0.00021794494717703385,0.02,0.021,0.020750000000000005,0.021,0.0004330127018922198,1.286,1.286,1.2860000000000003,1.286,2.220446049250313e-16,0.11800000000000001,0.11900000000000001,0.11865000000000006,0.11900000000000001,0.00047696960070847335,1.432,1.434,1.433,1.433,0.0005477225575051665,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,32,16,4096,36864,256128,False,1040,1
